Nikkei_price,Nikkei_volume,Nikkei_volume_c,Nikkei_volume_f,NikkeiNAV,NikkeiETF_discrep,Nikkeibeta,NikkeiBullbeta,NikkeiBearbeta,CSI_price,CSI_volume,CSI_volume_c,CSI_volume_f,CSINAV,CSIETF_discrep,CSIbeta,CSIBullbeta,CSIBearbeta
19000,428,0,0,-1.7,1.94,0.555827,0.627577,0.500572,12400,257813,80,1506.65,-2.87,0.83,0.387198,0.297705,0.400104
19260,30350,30,0,1.77,-3.69,0.563576,0.627577,0.518075,12200,626468,251,1613.1,1.76,-2.51,0.389782,0.297705,0.403399
19340,28017,28,0,-1.84,-0.55,0.553868,0.627982,0.50206,12170,267181,62,711.93,-1.03,-1.74,0.37798,0.301779,0.377717
18905,33,0,0,-0.66,0.53,0.554204,0.623651,0.50206,12335,259644,71,305.26,-1.58,1.18,0.379242,0.300766,0.377717
18905,259,0,0,0.46,-2.18,0.559893,0.629123,0.50067,12085,319872,102,976.25,2.31,-3.1,0.382765,0.301801,0.376382
18830,66,0,0,-2.1,-0.07,0.55896,0.628973,0.50212,12075,389512,101,1055.56,-3.05,-0.14,0.380602,0.301359,0.377112
18870,5724,6,0.02,-0.42,-0.06,0.554419,0.628973,0.496068,11695,389698,147,1165.61,-0.17,-3.11,0.382733,0.301359,0.368423
18990,149,0,0,-0.26,0.42,0.536729,0.628973,0.44628,11600,358214,113,1433.12,-3.22,-0.71,0.381841,0.301359,0.362675
19135,140,0,0,1.03,0.03,0.535881,0.628806,0.450369,11600,249876,79,1173.28,-1.62,0.93,0.381137,0.306998,0.363919
19330,62,0,0,-0.11,0.91,0.533922,0.627749,0.446429,11665,335450,156,1210.32,0.26,1.23,0.380709,0.306416,0.364343
19500,1455,1,0,0.67,1.25,0.521456,0.627898,0.406624,11770,233473,61,613.42,2.24,-0.1,0.370658,0.306611,0.335129
19640,152,0,0,1.78,0.36,0.49791,0.627898,0.348931,11515,187667,48,401.81,0.31,-2.57,0.383116,0.306611,0.35237
19540,113,0,0,0.02,1.06,0.487574,0.627176,0.318591,11600,187129,62,633.02,-2.53,0.69,0.368101,0.305878,0.313788
19655,4099,4,0,0.55,0,0.497785,0.627176,0.336044,11680,215767,74,316.72,0.88,0.5,0.376861,0.305878,0.337899
19520,39266,39,0,-0.02,0.6,0.499969,0.626503,0.328661,11700,326303,99,1481.42,0.03,0.64,0.37278,0.30639,0.323117
19100,117,0,0,1.09,-1.16,0.537382,0.626503,0.437698,11460,236913,40,1009.64,1.12,-2.52,0.401842,0.30639,0.44184
18985,1389,1,0,-1.59,-1.72,0.583199,0.764629,0.416227,11540,160315,48,185.13,-2.76,0.95,0.432661,0.373835,0.449727
18565,354,0,0,-2,-0.31,0.642099,0.764629,0.684906,11345,225443,52,260.04,1.1,-1.84,0.429455,0.373835,0.422079
18845,228,0,0,-0.53,-2,0.626812,0.75318,0.66291,11280,233753,41,241.08,-0.77,-1.65,0.433958,0.36577,0.417978
19120,226,0,0,-2.09,1.61,0.575933,0.588493,0.66291,11240,168410,70,157.38,-1.65,-0.35,0.454415,0.429245,0.417978
19210,4564,4,0,1.26,1.8,0.563988,0.588616,0.662373,11500,129402,34,130.97,-0.47,2.44,0.457701,0.429508,0.417982
19270,1240,1,0,1.59,0.68,0.55709,0.575474,0.666446,11480,275390,132,962.28,2.26,-0.01,0.461142,0.436228,0.417351
19215,144,0,0,0.41,0.59,0.555901,0.575317,0.679318,11555,220135,104,449.22,0.11,0.54,0.460586,0.436272,0.43248
19390,230,0,0,0.86,-0.55,0.561686,0.588462,0.67602,11460,242961,159,151.07,0.78,-1.06,0.468912,0.454032,0.425864
19550,330,0,0,-0.9,1.26,0.542349,0.587667,0.604107,11565,143892,57,80.24,-0.95,0.81,0.492074,0.453165,0.515582
19720,215,0,0,0.72,1.37,0.556871,0.622054,0.604107,11680,227493,59,100.03,1.08,0.73,0.493874,0.454138,0.515582
19590,112,0,0,1.66,0.58,0.556792,0.615958,0.604107,11665,146251,29,41.78,0.84,-0.23,0.494083,0.460032,0.515582
19530,413,0,0,0.66,-0.73,0.538468,0.5662,0.604107,11565,266191,96,396.69,-0.46,-0.64,0.493531,0.463731,0.515582
19545,290,0,0,-1.28,0.24,0.53396,0.560763,0.604107,11495,268879,104,218.13,-0.55,-0.69,0.494289,0.470998,0.515582
19610,173,0,0,0.08,0.24,0.540557,0.561108,0.599606,11540,137638,26,76.7,-0.73,0.44,0.493714,0.468892,0.515959
19415,543,0,0,-0.09,0.66,0.54427,0.568893,0.603258,11320,250579,49,300.53,0.47,-1.94,0.498493,0.472961,0.499883
19585,107,0,0,0.25,-0.59,0.542844,0.575996,0.603258,11215,274506,114,457.33,-1.12,-1.75,0.500093,0.48346,0.499883
19495,706,1,0,-0.73,1.02,0.534484,0.576179,0.58312,11200,388358,170,506.78,-1.6,-0.29,0.493456,0.482987,0.487945
19355,1005,1,0,0.71,-0.16,0.525618,0.563449,0.58312,11225,188336,47,623.94,-0.75,0.7,0.487633,0.471615,0.487945
19500,172,0,0,-0.49,-0.38,0.525269,0.568919,0.58312,11135,288634,59,646.96,0.92,-1.02,0.487275,0.477604,0.487945
19460,141,0,0,0.06,0.31,0.524119,0.563249,0.610599,11220,233531,66,82.58,-0.63,0.36,0.487145,0.472021,0.487112
19180,13,0,0,0.23,-0.13,0.519632,0.552406,0.610599,11495,389134,104,1227.55,0.6,2.21,0.491814,0.466046,0.487112
18700,1565,1,0,-0.05,-1.52,0.517074,0.557384,0.611219,11480,358297,87,424.55,2.35,-0.26,0.490948,0.467425,0.487377
19095,5905,6,0,-1.95,-2.07,0.520739,0.557384,0.623945,11570,238819,96,526.02,0.54,-0.02,0.481309,0.467425,0.4778
18935,54,0,0.65,-2.09,2.13,0.522638,0.541121,0.623945,11535,426841,196,1501.52,0.27,-0.59,0.480265,0.471159,0.4778
19140,15214,15,0,2.3,-1,0.522527,0.54784,0.623945,11635,250908,84,305.55,-0.33,0.6,0.481422,0.466613,0.4778
19080,7386,7,0.74,-0.56,0.64,0.526034,0.548042,0.626567,11550,221916,31,819.42,0.65,-0.78,0.477872,0.466146,0.476561
19005,399,0,0,0.47,-0.14,0.519571,0.533683,0.620119,11500,189923,70,427.64,-1.28,0.07,0.475252,0.459872,0.470972
19135,179,0,0,-0.53,0,0.519902,0.531297,0.620098,11585,209751,91,606.2,0.42,0.39,0.471778,0.458342,0.470532
18980,297,0,0,0.2,0.48,0.519631,0.530235,0.626838,11610,184830,44,104.28,0.31,0.29,0.47007,0.461139,0.473797
18790,555,0,0,0.01,-0.35,0.520761,0.530235,0.625497,11590,211490,76,113.72,1.36,-1.23,0.469586,0.461139,0.474299
18820,1167,1,0,-0.74,-0.61,0.52229,0.530235,0.621587,11520,104617,26,180.35,0.11,-1.93,0.47028,0.461139,0.472716
19250,262,0,0,0,-0.45,0.522283,0.530837,0.625286,11535,89182,28,43.79,-0.23,-1.57,0.4663,0.461757,0.460788
19285,186,0,0.4,0,1.82,0.525561,0.531274,0.625286,11560,293990,99,403.22,0.22,-1.58,0.460244,0.450188,0.460788
19360,154,0,0,1.7,0.31,0.525446,0.531825,0.625843,11450,348870,203,1635.49,-1.19,-1.34,0.459431,0.454677,0.451375
18805,148,0,0,0.15,0.55,0.521377,0.529014,0.625843,11390,266167,76,553.29,-1.47,-0.39,0.453965,0.446044,0.451375
18535,4212,4,0,0.59,-2.91,0.533762,0.529014,0.618752,11500,230140,45,215.82,0.38,0.19,0.448767,0.446044,0.445492
18085,108,0,0,-3.07,-1.27,0.536559,0.529014,0.623629,11565,171945,29,347.51,0.88,-0.13,0.445691,0.446044,0.432699
18305,2451,2,0,-1.75,-1.95,0.544874,0.529077,0.629399,11415,271666,43,229.5,0.71,-2.11,0.450338,0.446111,0.435135
18210,692,1,0,-2.46,1.75,0.54303,0.529454,0.633694,11770,358589,175,769.61,-0.9,1.84,0.452166,0.447605,0.439665
18640,1022,0,0,2.26,-1.02,0.543583,0.533488,0.631907,11995,375132,144,429.95,2.89,0.87,0.447927,0.450996,0.452929
18400,175,0,0,-0.97,2.31,0.547985,0.537564,0.631907,11960,210611,53,362.39,1.26,-0.68,0.44522,0.451072,0.452929
18520,1135,1,0,0.78,0.21,0.547567,0.536613,0.620145,12050,276944,205,1934,-0.25,0.32,0.441008,0.429655,0.461185
18635,137,0,0,0.28,0.58,0.547008,0.535452,0.627659,11870,173465,70,675.42,-0.08,-1.1,0.443407,0.421023,0.44403
18660,27,0,0,0.85,0.35,0.545676,0.535452,0.633786,11880,149509,49,381.69,-1.02,0,0.436284,0.421023,0.436362
18740,5044,5,0,0.07,0.41,0.543956,0.534472,0.633786,12255,575289,297,282.41,0.37,2.78,0.44313,0.421022,0.436362
18705,817,1,0,0.74,0.1,0.534772,0.515615,0.638006,12270,357969,147,809.85,2.97,-0.06,0.441155,0.416933,0.437788
19050,35,0,0,0.18,-0.26,0.534956,0.517705,0.63454,12330,293259,132,707.49,0.34,0.09,0.440197,0.397485,0.443632
18995,1327,1,0.28,-0.32,1.9,0.539055,0.514465,0.605605,12250,310994,138,1147.52,0.25,-0.8,0.439574,0.399888,0.431277
18870,118,0,0,2.08,-0.46,0.538702,0.518709,0.605605,12295,334217,192,378.78,-0.67,0.23,0.439584,0.397719,0.431277
19000,384,0,0,-0.81,-0.31,0.537978,0.522881,0.605605,12210,196747,78,643.5,-0.3,-0.16,0.428827,0.381098,0.431277
19120,126,0,0,-0.35,0.73,0.536455,0.516256,0.605605,12140,136869,40,188.63,0.52,-1.24,0.429952,0.388214,0.431277
18945,72690,58,0,0.51,0.86,0.543925,0.536027,0.605605,12140,142702,71,97.31,-0.91,-0.34,0.43819,0.413887,0.431277
19000,74,0,0,0.41,-0.48,0.54472,0.543826,0.596518,12125,240620,113,536.99,-0.6,0.14,0.438338,0.405373,0.430611
18930,162,0,0,-0.42,0.24,0.545148,0.54384,0.596518,12060,198043,101,75.49,0.26,-0.65,0.436874,0.408364,0.430611
18835,182,0,0,0.3,-0.43,0.54544,0.546919,0.592299,12030,157369,36,437.43,0.21,-1.11,0.437123,0.411076,0.427989
18945,122,0,0,-0.06,-0.87,0.545431,0.543144,0.592299,12035,162749,80,209.08,-0.78,-0.29,0.435888,0.410967,0.427975
19020,5038,5,0,-0.52,0.23,0.545537,0.540088,0.592299,12165,167431,51,476.83,0.26,0.53,0.436543,0.396857,0.427975
19030,23,0,0,0.37,0.26,0.540868,0.540127,0.594921,12050,161515,59,163.4,0.19,-0.61,0.435567,0.399337,0.427298
19265,457,0,0,-0.07,0.38,0.543109,0.540111,0.601118,12055,76816,25,1.21,-0.47,-0.09,0.43525,0.40026,0.42664
19230,128,0,0,0.79,0.83,0.528204,0.531259,0.544446,11905,191461,74,88.86,0,-1.34,0.444778,0.411531,0.470553
19085,29196,15,0,0.95,-0.3,0.508742,0.461381,0.544446,11765,187511,48,127.93,-1.1,-1.41,0.459157,0.47212,0.470553
19055,409,0,0,-0.5,-0.55,0.509762,0.459242,0.539478,11840,156681,38,349.82,-0.94,0.16,0.457763,0.47701,0.477205
18435,23,0,0,-0.89,0.19,0.509243,0.462251,0.543036,11895,157111,51,169.38,0.4,0.22,0.459315,0.472584,0.467494
18945,56503,53,0,-0.22,-2.86,0.517798,0.465499,0.538463,11800,151828,30,450.86,-0.02,-0.55,0.459883,0.483149,0.466739
18965,11156,9,0,-3.37,3.31,0.523286,0.459671,0.535944,11825,160942,25,311.69,-0.54,0.2,0.46037,0.483494,0.465617
18885,2896,3,0,3.03,0.38,0.523231,0.459361,0.535944,11945,199937,24,273.06,0.76,0.45,0.460912,0.47296,0.465617
18955,3034,3,0,0,-0.04,0.524872,0.468071,0.535944,11925,248156,22,86.02,0.48,-0.2,0.461567,0.477224,0.465617
18970,1774,2,0,-0.01,0.34,0.525986,0.467779,0.540009,12085,276225,71,264.81,-0.08,1.22,0.465465,0.471656,0.474411
18755,124,0,0,0.72,-0.3,0.526743,0.468502,0.541392,12115,147616,51,511.87,1.91,-0.43,0.466938,0.473084,0.477624
18860,767,1,0,-0.09,-1.33,0.525008,0.468502,0.525189,12020,152056,47,563.19,-0.03,-1.19,0.465519,0.473084,0.465476
18800,72,0,0.15,-0.73,-0.06,0.524114,0.467184,0.525189,12050,122698,41,250.27,-1.21,0.27,0.464503,0.473965,0.465476
18885,106,0,0.23,-0.03,-0.34,0.524104,0.467184,0.52788,12090,337944,171,1176.31,1.07,-0.46,0.465522,0.473965,0.434084
18645,171,0,0,-0.35,0.46,0.526728,0.472253,0.535135,11810,297556,110,176.47,-0.08,-2.69,0.457497,0.457184,0.397914
18760,101,0,0,0.31,-1.13,0.525899,0.48319,0.535135,11730,256099,32,117.76,-2.67,-0.7,0.453856,0.465015,0.397914
18585,677,1,0,-0.66,0.14,0.523142,0.473381,0.535135,11695,162082,30,334.55,-0.1,-0.9,0.42406,0.400974,0.397914
18400,1597,2,0,0.17,-0.96,0.526053,0.473381,0.533373,11995,363927,201,265.9,0.6,1.04,0.429182,0.400974,0.423292
18405,569,1,0,-0.93,-1.03,0.527574,0.473381,0.536595,11900,184735,91,234.11,1.65,-1.39,0.430727,0.400974,0.421812
18625,362,0,0,-0.88,-0.12,0.525341,0.472378,0.534611,11845,267949,111,105.16,-0.83,-1.03,0.429056,0.413112,0.421712
18775,1604,2,0,-0.52,1.6,0.526074,0.472592,0.534971,12040,634400,436,599.55,-0.32,0.92,0.431652,0.413499,0.42186
18635,395,0,0,2.06,0.34,0.52301,0.462849,0.534971,12050,320736,146,148.92,1.26,-0.25,0.427951,0.406113,0.42186
18570,505,0,0,0.53,-0.93,0.523469,0.462849,0.531857,11945,194286,80,702.63,0.47,-1.59,0.427701,0.406113,0.430261
18380,442,0,0,-0.38,-0.9,0.520904,0.465112,0.531857,12040,577765,375,341.46,-1.5,0.7,0.427897,0.4047,0.430261
18115,1286,1,0,-1.15,-0.78,0.522825,0.465112,0.522302,11960,114285,46,167.18,1.08,-1.03,0.414766,0.4047,0.429304
17995,2061,1,0,-1.01,-1.21,0.529453,0.463815,0.524216,11990,202863,114,802.02,-0.55,-0.24,0.412404,0.404625,0.427864
17930,960,1,0,-1.31,-0.56,0.530612,0.463815,0.514378,12020,731571,591,691.51,0.45,-0.44,0.414279,0.404625,0.396409
18095,5281,5,0,-0.92,0,0.530779,0.463676,0.514086,12135,344525,173,201.77,0.38,0.14,0.415657,0.412129,0.404232
18095,2198,1,0,0.57,0.35,0.531512,0.464716,0.522923,12105,181748,49,231.14,0.52,-0.63,0.414223,0.410068,0.385977
18280,14144,1,0,-0.01,0.36,0.531583,0.466117,0.522556,12030,89924,24,257.78,0.08,-1.33,0.412593,0.416899,0.39028
18325,20231,15,0,0,1.38,0.529253,0.466117,0.518731,11620,410394,120,1569.61,-1.01,-3.72,0.413447,0.416899,0.402316
18015,99,0,0,1.03,0.6,0.53064,0.465074,0.518731,11430,298822,84,582.54,-3.67,-1.69,0.415665,0.430645,0.402316
18180,416,0,0,0.49,-1.58,0.536991,0.497974,0.518731,11215,1008639,257,2664.27,-3.44,-0.1,0.409318,0.433842,0.402316
17915,177,0,0,-1.4,0.74,0.537518,0.481668,0.518731,11395,564578,258,1349.24,0.03,1.48,0.408922,0.430048,0.402316
18120,529,0,0,0.79,-1.51,0.54119,0.476319,0.523606,11315,520804,202,1186.92,2.31,-1.52,0.409686,0.433296,0.403465
18145,1537,1,0,-1.77,1.42,0.535922,0.474288,0.528358,11610,411336,154,724.59,-0.77,1.84,0.415131,0.426882,0.402296
17995,257,0,0,1.76,-0.2,0.536364,0.497837,0.528358,11620,309268,146,1103.09,2.36,-0.42,0.415448,0.44399,0.402296
18140,45133,45,0,-0.52,-0.51,0.526713,0.480824,0.528358,11650,191361,55,487.91,-0.33,0.16,0.412191,0.438337,0.402296
18270,65,0,0,-0.19,0.48,0.529525,0.487696,0.54061,11590,177197,53,530.2,0.74,-1.09,0.417297,0.447531,0.396263
18100,523,0,0,0.48,0.71,0.533752,0.496727,0.55085,11540,140756,64,342.1,-0.64,-0.87,0.422259,0.455907,0.392119
18220,167,0,0,0.37,-0.6,0.535976,0.488116,0.542782,11655,204231,31,125.28,-0.5,0.62,0.421312,0.45034,0.404002
18330,709,1,0,0.01,0.05,0.53604,0.492266,0.548607,11765,223055,106,675.17,1.72,-0.15,0.420429,0.453975,0.411293
18290,30,0,0,0.21,0.44,0.529516,0.484896,0.55167,11865,400968,279,1355.36,1.58,-0.86,0.418101,0.455517,0.414917
18365,412,0,0,0.77,-0.54,0.529671,0.484605,0.551293,11825,101349,16,73.11,-0.06,-1.13,0.422596,0.444745,0.413262
17940,81,0,0,-0.19,0.06,0.524888,0.500666,0.546236,11790,346499,150,842.8,-0.14,-1.29,0.421709,0.448283,0.412396
18095,147,0,0,-1.85,-0.41,0.53272,0.500666,0.549249,11610,314869,195,1680.39,-0.11,-2.68,0.429743,0.448283,0.418713
17880,305,0,0,-0.38,0.84,0.541954,0.497955,0.579036,11650,187309,104,731.51,-2.68,0.34,0.458101,0.447631,0.51374
17680,290,0,0,0.61,-0.96,0.543479,0.496236,0.581067,11640,303287,126,1032.73,1.54,-1.27,0.452816,0.44664,0.497012
18075,586,0,0,-1.14,-0.94,0.56084,0.496236,0.659344,11410,141251,21,239.52,-0.45,-2.78,0.457769,0.44664,0.50714
18150,190,0,0,-0.92,2.22,0.570299,0.507109,0.659344,11530,104655,6,97.1,-2.3,0.56,0.455401,0.440525,0.50714
18150,390,0,0,1.8,0.82,0.567429,0.501956,0.659344,11640,225182,59,470.52,1.1,0.41,0.455539,0.442104,0.50714
18200,38,0,0,0.85,-0.03,0.565007,0.498054,0.659344,11670,144013,65,336.03,1.41,-0.73,0.457358,0.44443,0.50714
18180,103,0,0,-0.02,0.27,0.563552,0.498883,0.662453,11560,115493,28,624.04,0.24,-1.9,0.458952,0.43536,0.50343
18185,34,0,0,0,0.16,0.564563,0.501353,0.663677,11530,76979,18,207.7,-1.93,-0.23,0.460761,0.438574,0.505483
18345,46,0,0,-0.32,0.5,0.566493,0.489484,0.663677,11475,217960,148,1621.9,0.5,-1.2,0.458247,0.456294,0.505483
18530,5142,5,0,0.51,0.87,0.575668,0.488692,0.679433,11460,218655,130,1421.91,-0.84,-0.5,0.459635,0.444498,0.515713
18620,741,1,0,1.24,0.64,0.577498,0.483119,0.679433,11600,176867,12,212.4,-0.29,1.01,0.46248,0.43682,0.515713
19090,700,1,0,1.27,-0.14,0.573297,0.483386,0.676367,11645,206807,135,964.36,1.77,-0.36,0.45809,0.43849,0.513192
19340,1923,1,0,0.21,2.17,0.57868,0.483057,0.676367,11570,177560,74,864.83,-0.3,-0.7,0.460709,0.447266,0.513192
19685,13190,12,0,2.13,1.35,0.575295,0.470602,0.671951,11795,279686,154,958.77,-0.46,1.7,0.455999,0.426544,0.506757
19835,2483,2,0,1.89,1.25,0.571706,0.469595,0.686143,11930,318261,148,500.58,1.83,1.01,0.455196,0.424124,0.516369
19570,4834,5,0,0.79,1.22,0.569117,0.469044,0.68766,11895,172847,36,298.38,1.89,-1.15,0.455731,0.423746,0.516441
19900,514,0,0,0.9,-1.03,0.570038,0.469044,0.69145,11910,182928,98,530.84,-0.22,-0.81,0.444196,0.423746,0.495419
19950,3730,3,0,-0.55,1.2,0.568795,0.459251,0.69145,12110,377689,216,1131.71,0.07,0.79,0.447906,0.414444,0.495419
20130,1451,1,0,1.27,0.19,0.56887,0.460517,0.69145,12035,117724,34,190.82,1.47,-1.29,0.448282,0.429936,0.495419
19930,2240,2,0,0.3,0.79,0.571205,0.461598,0.69145,11920,278429,199,1788.33,-0.87,-1.37,0.445336,0.431725,0.495419
19905,2794,3,0,0.63,-0.84,0.572109,0.471689,0.69145,11730,158734,30,152.86,-1.36,-1.61,0.443744,0.449185,0.495419
20020,10182,10,0,-0.41,-0.55,0.571319,0.471689,0.692925,11630,260732,90,683.36,-0.92,-1.54,0.443612,0.449185,0.507274
19520,8074,8,0,-0.61,0.64,0.572318,0.469788,0.69464,11680,599988,225,35.62,-1.05,-0.07,0.443567,0.447152,0.506851
19930,441,0,0,-2.27,0.4,0.592101,0.461329,0.736203,11685,528703,391,1902.24,-0.11,0.08,0.43742,0.46491,0.504898
19850,8066,8,0,0,2.51,0.604474,0.461329,0.840165,11705,291140,144,452.58,0.88,-0.62,0.433161,0.46491,0.493933
19830,270,0,0,2.07,0.03,0.604027,0.468381,0.840165,11765,178474,102,533.23,0.1,-0.21,0.433346,0.462,0.493933
19525,30394,30,0,-0.08,0.01,0.602768,0.470081,0.834967,11830,335606,245,593.39,1.22,-0.87,0.430184,0.464769,0.485416
19465,4437,4,0,-0.28,-1.25,0.60433,0.469464,0.842307,11740,320572,205,1068.14,-0.23,-1.41,0.43113,0.464694,0.487862
18870,5417,4,0,-1.5,-0.06,0.604026,0.473819,0.842307,11825,108867,53,0.81,-0.76,0.07,0.431491,0.459846,0.487862
18350,207894,201,0,-0.36,-2.76,0.61746,0.473819,0.878292,11650,127983,76,696.59,1.16,-2.54,0.436525,0.459846,0.50229
18125,7114,6,0,-3.63,-1.88,0.641826,0.493654,0.910412,11480,175686,34,95.55,-0.2,-3.77,0.441382,0.460142,0.516602
18240,3969,3,0,-2.11,-0.99,0.641671,0.498592,0.906436,11540,113418,25,289,0.2,-3.46,0.432105,0.46157,0.486567
18465,563,0,0,-1.13,0.78,0.640209,0.494252,0.906436,11715,131780,42,120.24,-0.18,-1.82,0.439425,0.472566,0.486567
18570,1923,1,0.06,0.77,1.24,0.638987,0.4999,0.923152,12020,506729,269,2085.13,0.52,0.21,0.437078,0.48265,0.526319
18555,2610,2,0,2.89,-1.04,0.63217,0.498481,0.905488,11885,291447,126,1223.6,1.83,-2.7,0.43734,0.491214,0.532541
18735,642,0,0,-1.06,-0.06,0.62989,0.49714,0.91267,12125,414137,325,3009.61,-1.56,0.84,0.442408,0.494403,0.528245
19070,356,0,0,-0.2,1.11,0.632463,0.498157,0.914479,11990,171394,93,1187.34,0.7,-0.98,0.43383,0.477194,0.528384
19075,772,1,0,1.43,1.47,0.635818,0.499121,0.914485,11995,100220,11,245.53,-0.77,-0.17,0.433834,0.476944,0.528284
19190,2183,0,0,1.81,-0.31,0.636719,0.499121,0.914646,11900,80901,19,409.61,0.95,-1.89,0.434736,0.476944,0.519166
19130,56593,57,0,-0.31,0.6,0.636904,0.499471,0.914646,11995,153020,34,297.17,-1.57,0.47,0.435821,0.47632,0.519166
18920,349,0,0.02,0.77,-0.48,0.63698,0.499071,0.913989,11945,125294,41,488.18,0.87,-0.81,0.436428,0.475899,0.517545
18900,1075,1,0,0.12,-1.69,0.637984,0.499058,0.898052,11950,316957,129,1191.24,-0.04,-0.73,0.437133,0.473623,0.518022
18830,291,0,0,-1.88,0.09,0.63721,0.499058,0.893939,12125,428005,332,1937.93,0.33,0.39,0.436914,0.473623,0.540126
19180,13849,14,0,0.37,-0.65,0.63652,0.49826,0.893939,12040,181780,142,552.76,0.21,-0.52,0.43616,0.470579,0.540126
19140,5832,6,0,-0.76,1.97,0.642783,0.500169,0.892251,12040,175770,129,877.06,0.3,-0.82,0.431325,0.469982,0.542645
18945,491,0,0,1.77,-0.01,0.642361,0.500169,0.891893,11905,73294,35,247.82,-0.15,-1.78,0.434708,0.469982,0.540382
18985,2123,2,0,-0.12,-0.9,0.646922,0.4948,0.887204,11810,94714,6,74.41,-1.55,-1.03,0.434564,0.47267,0.536489
19490,75435,75,0,-0.92,0.23,0.645507,0.4948,0.875234,11910,144658,111,957.44,-0.6,0.41,0.430925,0.47267,0.521765
19415,13415,13,0,0.21,2.68,0.647889,0.475757,0.895024,11925,65969,23,163.38,1.32,-0.78,0.423756,0.472228,0.496956
19420,5294,5,0,2.65,-0.36,0.645157,0.47274,0.895024,11745,114557,48,481.84,-0.47,-1.82,0.411453,0.454278,0.496956
19620,528,0,0,-0.33,0,0.649205,0.489093,0.885612,11810,83435,19,165.82,-0.56,-0.72,0.409963,0.463512,0.486038
19495,1448,1,0,-0.02,1.04,0.64657,0.488499,0.885612,11885,65549,20,66.37,-0.17,0.09,0.409543,0.460051,0.486038
19325,3285,3,0,1.02,-0.61,0.649892,0.48973,0.88228,11920,160425,107,290.24,1.04,-0.65,0.391591,0.413811,0.48912
19205,1534,1,0,-0.64,-0.84,0.650851,0.497256,0.873314,11865,79201,23,14.01,-0.57,-0.55,0.392268,0.3937,0.484483
19130,642,0,0,-0.38,-1.08,0.644489,0.495776,0.873314,11825,142453,83,481.91,-0.36,-0.52,0.380107,0.378342,0.484483
19230,744,1,0,-0.72,-0.76,0.643305,0.493797,0.870977,11745,104461,57,346.28,0.25,-1.45,0.382419,0.359834,0.486146
19470,1771,1,0,-0.62,0.38,0.637597,0.484272,0.877378,11925,70106,11,14.49,-0.68,0.75,0.388507,0.372693,0.506651
19575,1012,1,0,0.6,1.03,0.640781,0.488229,0.870002,11940,63725,22,187.74,1.64,-0.76,0.385529,0.368084,0.509462
19615,542,0,0,1.11,0.47,0.642782,0.486607,0.870002,11930,51181,10,94.93,-0.06,-0.78,0.388798,0.364013,0.509462
19490,1393,1,0,0.52,0.15,0.638115,0.471887,0.871093,11955,103106,43,145.47,0.08,-0.65,0.382785,0.348281,0.511172
19450,826,1,0,0.11,-0.6,0.6385,0.471887,0.858541,11945,193678,147,1067.32,0.08,-0.81,0.380697,0.348281,0.518811
19600,339,0,0,-0.34,-0.46,0.639782,0.452718,0.858813,11850,91172,49,617.22,-0.11,-1.49,0.381404,0.355978,0.514457
19430,1251,1,0,-0.34,0.64,0.640422,0.445169,0.858813,11970,93629,33,133.38,-0.63,0.14,0.383276,0.367007,0.514457
19655,249,0,0,0.57,-0.8,0.631388,0.428699,0.858813,12065,87211,48,42.67,1.13,-0.2,0.384112,0.374405,0.514457
19300,437,0,0,0.07,0.28,0.635063,0.442587,0.867073,12060,126239,76,183.74,0.69,-0.92,0.378814,0.36113,0.514936
19450,312,0,0,-0.01,-1.52,0.63295,0.448598,0.838368,12150,296033,262,845.71,-0.29,0.11,0.381042,0.355949,0.52462
18980,11343,11,0.27,-1.52,0.77,0.634418,0.448598,0.840327,12110,66208,39,5.76,0.4,-0.62,0.378876,0.355949,0.526651
18655,2876,2,0,0.65,-2.3,0.642819,0.448528,0.860042,12000,45446,27,44.15,-0.21,-1.31,0.382414,0.356691,0.531105
18350,45749,46,0.09,-2.54,-1.47,0.646842,0.44786,0.86313,11910,123601,66,1.8,-0.76,-1.31,0.383532,0.360678,0.532328
18425,298,0,0,-1.75,-1.35,0.649236,0.44786,0.861312,11820,77036,41,20.66,-0.43,-1.63,0.386551,0.360678,0.533726
18215,10237,10,0,-1.98,1.05,0.63858,0.423596,0.861312,11850,63377,34,25.51,-0.93,-0.46,0.372286,0.327207,0.533726
18415,77047,77,0,1.22,-1.3,0.631686,0.409017,0.861312,11850,64590,44,86.16,-0.08,-0.38,0.370377,0.32317,0.533726
18360,3304,3,0,-1.05,0.84,0.634482,0.408078,0.861312,12000,88449,62,142.48,0.57,0.31,0.378709,0.320074,0.533726
18765,2298,2,0,1.16,-0.61,0.639179,0.421317,0.861312,12075,107071,60,207.82,1.08,-0.14,0.381768,0.319022,0.533726
18915,501,0,0,-0.58,2.18,0.644818,0.410352,0.861312,12060,103492,61,100.59,-0.31,0.04,0.381939,0.317404,0.533726
18960,719,1,0.13,2.12,0.85,0.644561,0.407048,0.862356,12235,131465,101,60.04,0.43,1.06,0.386144,0.307742,0.543547
18745,372,0,2.41,1.38,-0.28,0.639764,0.39177,0.862356,12510,223782,175,180.45,1.59,1.72,0.401221,0.332878,0.543547
18850,3942,4,0,-0.44,-0.98,0.64183,0.39177,0.859289,12420,60327,13,102.97,2.07,-1.07,0.400652,0.332878,0.55576
